# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 75K of event 'cpu-clock:HG'
# Event count (approx.): 1519000000000
#
# Overhead       Samples  Command  Shared Object                 Symbol                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
# ........  ............  .......  ............................  .............................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................     0.06%            45  pal-sgx  libhyrise_impl.so             [.] boost::container::small_vector<hyrise::RowID, 1ul, boost::container::pmr::polymorphic_allocator<hyrise::RowID>, void>* std::__do_uninit_fill_n<boost::container::small_vector<hyrise::RowID, 1ul, boost::container::pmr::polymorphic_allocator<hyrise::RowID>, void>*, unsigned long, boost::container::small_vector<hyrise::RowID, 1ul, boost::container::pmr::polymorphic_allocator<hyrise::RowID>, void> >(boost::container::small_vector<hyrise::RowID, 1ul, boost::container::pmr::polymorphic_allocator<hyrise::RowID>, void>*, unsigned long, boost::container::small_vector<hyrise::RowID, 1ul, boost::container::pmr::polymorphic_allocator<hyrise::RowID>, void> const&)
     0.06%            45  pal-sgx  libstdc++.so.6.0.33           [.] std::_Hash_bytes(void const*, unsigned long, unsigned long)
     0.06%            43  pal-sgx  libhyrise_impl.so             [.] void boost::sort::pdqsort_detail::pdqsort_loop<__gnu_cxx::__normal_iterator<std::pair<float, float>*, std::vector<std::pair<float, float>, std::allocator<std::pair<float, float> > > >, (anonymous namespace)::value_distribution_from_column<float>(hyrise::Table const&, hyrise::ColumnID, hyrise::HistogramDomain<float, void> const&)::{lambda(auto:1 const&, auto:2 const&)#1}, false>(__gnu_cxx::__normal_iterator<std::pair<float, float>*, std::vector<std::pair<float, float>, std::allocator<std::pair<float, float> > > >, __gnu_cxx::__normal_iterator<std::pair<float, float>*, std::vector<std::pair<float, float>, std::allocator<std::pair<float, float> > > >, (anonymous namespace)::value_distribution_from_column<float>(hyrise::Table const&, hyrise::ColumnID, hyrise::HistogramDomain<float, void> const&)::{lambda(auto:1 const&, auto:2 const&)#1}, int, bool)
     0.06%            42  pal-sgx  libhyrise_impl.so             [.] void hyrise::AbstractTableScanImpl::_scan_with_iterators<false, hyrise::ColumnVsValueTableScanImpl::_scan_dictionary_segment(hyrise::BaseDictionarySegment const&, hyrise::ChunkID, hyrise::RowIDPosList&, std::shared_ptr<hyrise::AbstractPosList const> const&)::$_1::operator()<std::less<void> >(std::less<void>) const::{lambda(auto:1 const&)#1}, hyrise::AttributeVectorIterable::Iterator<__gnu_cxx::__normal_iterator<unsigned short const*, std::vector<unsigned short, boost::container::pmr::polymorphic_allocator<unsigned short> > > >, std::integral_constant<bool, false> >(hyrise::ColumnVsValueTableScanImpl::_scan_dictionary_segment(hyrise::BaseDictionarySegment const&, hyrise::ChunkID, hyrise::RowIDPosList&, std::shared_ptr<hyrise::AbstractPosList const> const&)::$_1::operator()<std::less<void> >(std::less<void>) const::{lambda(auto:1 const&)#1}, hyrise::AttributeVectorIterable::Iterator<__gnu_cxx::__normal_iterator<unsigned short const*, std::vector<unsigned short, boost::container::pmr::polymorphic_allocator<unsigned short> > > >, hyrise::AttributeVectorIterable::Iterator<__gnu_cxx::__normal_iterator<unsigned short const*, std::vector<unsigned short, boost::container::pmr::polymorphic_allocator<unsigned short> > > >, hyrise::ChunkID, hyrise::RowIDPosList&, std::integral_constant<bool, false>)
     0.05%            41  pal-sgx  libhyrise_impl.so             [.] void hyrise::DictionarySegmentIterable<int, std::vector<int, boost::container::pmr::polymorphic_allocator<int> > >::_on_with_iterators<hyrise::segment_iterate<int, (hyrise::EraseTypes)0, (anonymous namespace)::add_segment_to_value_distribution<int>(hyrise::AbstractSegment const&, boost::unordered::unordered_flat_map<int, float, boost::hash<int>, std::equal_to<int>, std::allocator<std::pair<int const, float> > >&, hyrise::HistogramDomain<int, void> const&)::{lambda(auto:1 const&)#1}>(hyrise::AbstractSegment const&, (anonymous namespace)::add_segment_to_value_distribution<int>(hyrise::AbstractSegment const&, boost::unordered::unordered_flat_map<int, float, boost::hash<int>, std::equal_to<int>, std::allocator<std::pair<int const, float> > >&, hyrise::HistogramDomain<int, void> const&)::{lambda(auto:1 const&)#1} const&)::{lambda(auto:1, auto:2)#1}>(hyrise::segment_iterate<int, (hyrise::EraseTypes)0, (anonymous namespace)::add_segment_to_value_distribution<int>(hyrise::AbstractSegment const&, boost::unordered::unordered_flat_map<int, float, boost::hash<int>, std::equal_to<int>, std::allocator<std::pair<int const, float> > >&, hyrise::HistogramDomain<int, void> const&)::{lambda(auto:1 const&)#1}>(hyrise::AbstractSegment const&, (anonymous namespace)::add_segment_to_value_distribution<int>(hyrise::AbstractSegment const&, boost::unordered::unordered_flat_map<int, float, boost::hash<int>, std::equal_to<int>, std::allocator<std::pair<int const, float> > >&, hyrise::HistogramDomain<int, void> const&)::{lambda(auto:1 const&)#1} const&)::{lambda(auto:1, auto:2)#1} const&) const
     0.05%            41  pal-sgx  libjemalloc.so.2              [.] je_arena_tcache_fill_small
     0.05%            38  pal-sgx  libhyrise_impl.so             [.] hyrise::EqualDistinctCountHistogram<std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> > >::from_column(hyrise::Table const&, hyrise::ColumnID, unsigned long, hyrise::HistogramDomain<std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> >, void> const&)
     0.05%            37  pal-sgx  libhyrise_impl.so             [.] std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> >::operator=(std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> >&&)
     0.05%            36  pal-sgx  libhyrise_impl.so             [.] boost::container::vec_iterator<hyrise::RowID*, false> boost::container::vector<hyrise::RowID, boost::container::small_vector_allocator<hyrise::RowID, boost::container::pmr::polymorphic_allocator<void>, void>, void>::priv_insert_forward_range_no_capacity<boost::container::dtl::insert_emplace_proxy<boost::container::small_vector_allocator<hyrise::RowID, boost::container::pmr::polymorphic_allocator<void>, void>, hyrise::RowID&> >(hyrise::RowID*, unsigned long, boost::container::dtl::insert_emplace_proxy<boost::container::small_vector_allocator<hyrise::RowID, boost::container::pmr::polymorphic_allocator<void>, void>, hyrise::RowID&>, boost::move_detail::integral_constant<unsigned int, 1u>)
     0.05%            35  pal-sgx  libhyrise_impl.so             [.] boost::container::pmr::DefaultResourceImpl::do_allocate(unsigned long, unsigned long)
     0.05%            35  pal-sgx  libjemalloc.so.2              [.] je_extent_avail_remove
     0.05%            35  pal-sgx  libsysdb.so                   [.] cmp_addr_to_vma
     0.04%            33  pal-sgx  libhyrise_impl.so             [.] std::vector<hyrise::AggregateResult<int, (hyrise::WindowFunction)4>, boost::container::pmr::polymorphic_allocator<hyrise::AggregateResult<int, (hyrise::WindowFunction)4> > >::reference (anonymous namespace)::get_or_add_result<std::integral_constant<bool, true>, boost::unordered::unordered_flat_map<unsigned long, unsigned long, std::hash<unsigned long>, std::equal_to<unsigned long>, boost::container::pmr::polymorphic_allocator<std::pair<unsigned long const, unsigned long> > >, std::vector<hyrise::AggregateResult<int, (hyrise::WindowFunction)4>, boost::container::pmr::polymorphic_allocator<hyrise::AggregateResult<int, (hyrise::WindowFunction)4> > >, unsigned long>(std::integral_constant<bool, true>, boost::unordered::unordered_flat_map<unsigned long, unsigned long, std::hash<unsigned long>, std::equal_to<unsigned long>, boost::container::pmr::polymorphic_allocator<std::pair<unsigned long const, unsigned long> > >&, std::vector<hyrise::AggregateResult<int, (hyrise::WindowFunction)4>, boost::container::pmr::polymorphic_allocator<hyrise::AggregateResult<int, (hyrise::WindowFunction)4> > >&, unsigned long&, hyrise::RowID const&)
     0.04%            33  pal-sgx  libhyrise_impl.so             [.] void std::vector<hyrise::AggregateResult<float, (hyrise::WindowFunction)2>, boost::container::pmr::polymorphic_allocator<hyrise::AggregateResult<float, (hyrise::WindowFunction)2> > >::_M_realloc_append<>()
     0.04%            31  pal-sgx  libhyrise_impl.so             [.] void hyrise::DictionarySegmentIterable<float, std::vector<float, boost::container::pmr::polymorphic_allocator<float> > >::_on_with_iterators<hyrise::segment_iterate<float, (hyrise::EraseTypes)0, (anonymous namespace)::add_segment_to_value_distribution<float>(hyrise::AbstractSegment const&, boost::unordered::unordered_flat_map<float, float, boost::hash<float>, std::equal_to<float>, std::allocator<std::pair<float const, float> > >&, hyrise::HistogramDomain<float, void> const&)::{lambda(auto:1 const&)#1}>(hyrise::AbstractSegment const&, (anonymous namespace)::add_segment_to_value_distribution<float>(hyrise::AbstractSegment const&, boost::unordered::unordered_flat_map<float, float, boost::hash<float>, std::equal_to<float>, std::allocator<std::pair<float const, float> > >&, hyrise::HistogramDomain<float, void> const&)::{lambda(auto:1 const&)#1} const&)::{lambda(auto:1, auto:2)#1}>(hyrise::segment_iterate<float, (hyrise::EraseTypes)0, (anonymous namespace)::add_segment_to_value_distribution<float>(hyrise::AbstractSegment const&, boost::unordered::unordered_flat_map<float, float, boost::hash<float>, std::equal_to<float>, std::allocator<std::pair<float const, float> > >&, hyrise::HistogramDomain<float, void> const&)::{lambda(auto:1 const&)#1}>(hyrise::AbstractSegment const&, (anonymous namespace)::add_segment_to_value_distribution<float>(hyrise::AbstractSegment const&, boost::unordered::unordered_flat_map<float, float, boost::hash<float>, std::equal_to<float>, std::allocator<std::pair<float const, float> > >&, hyrise::HistogramDomain<float, void> const&)::{lambda(auto:1 const&)#1} const&)::{lambda(auto:1, auto:2)#1} const&) const
     0.04%            30  pal-sgx  libhyrise_impl.so             [.] hyrise::ExpressionEvaluator::_evaluate_substring[abi:cxx11](std::vector<std::shared_ptr<hyrise::AbstractExpression>, std::allocator<std::shared_ptr<hyrise::AbstractExpression> > > const&)
     0.04%            30  pal-sgx  libhyrise_impl.so             [.] hyrise::ExpressionEvaluator::evaluate_expression_to_segment(hyrise::AbstractExpression const&)
     0.04%            29  pal-sgx  libhyrise_impl.so             [.] bool __gnu_cxx::__ops::_Iter_comp_iter<hyrise::Sort::SortImpl<std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> > >::sort(std::optional<hyrise::RowIDPosList> const&)::{lambda(auto:1)#1}::operator()<std::less<void> >(std::less<void>) const::{lambda(std::pair<hyrise::RowID, std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> > >, std::pair<hyrise::RowID, std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> > >)#1}>::operator()<__gnu_cxx::__normal_iterator<std::pair<hyrise::RowID, std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> > >*, std::vector<std::pair<hyrise::RowID, std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> > >, std::allocator<std::pair<hyrise::RowID, std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> > > > > >, __gnu_cxx::__normal_iterator<std::pair<hyrise::RowID, std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> > >*, std::vector<std::pair<hyrise::RowID, std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> > >, std::allocator<std::pair<hyrise::RowID, std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> > > > > > >(__gnu_cxx::__normal_iterator<std::pair<hyrise::RowID, std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> > >*, std::vector<std::pair<hyrise::RowID, std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> > >, std::allocator<std::pair<hyrise::RowID, std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> > > > > >, __gnu_cxx::__normal_iterator<std::pair<hyrise::RowID, std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> > >*, std::vector<std::pair<hyrise::RowID, std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> > >, std::allocator<std::pair<hyrise::RowID, std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> > > > > >)
     0.04%            29  pal-sgx  libhyrise_impl.so             [.] hyrise::BinaryParser::_read_string_values[abi:cxx11](std::basic_ifstream<char, std::char_traits<char> >&, unsigned long)
     0.04%            29  pal-sgx  libhyrise_impl.so             [.] hyrise::EntireChunkPosList::operator[](unsigned long) const
     0.04%            29  pal-sgx  libjemalloc.so.2              [.] je_extent_heap_first
     0.04%            28  pal-sgx  libhyrise_impl.so             [.] boost::unordered::detail::foa::table_core<boost::unordered::detail::foa::flat_map_types<int, float>, boost::unordered::detail::foa::group15<boost::unordered::detail::foa::plain_integral>, boost::unordered::detail::foa::table_arrays, boost::unordered::detail::foa::plain_size_control, boost::hash<int>, std::equal_to<int>, std::allocator<std::pair<int const, float> > >::unchecked_rehash(boost::unordered::detail::foa::table_arrays<std::pair<int const, float>, boost::unordered::detail::foa::group15<boost::unordered::detail::foa::plain_integral>, boost::unordered::detail::foa::pow2_size_policy>&)
     0.04%            28  pal-sgx  libhyrise_impl.so             [.] hyrise::SegmentAccessCounter::access_type(hyrise::AbstractPosList const&)
     0.04%            27  pal-sgx  libhyrise_impl.so             [.] std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> >::_M_assign(std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> > const&)
